id,keyword,location,text,target,text_length,word_count,clean_text,clean_text_length,clean_word_count
151,airplane%20accident,United States,"Odd, how the Iranians ACCIDENTALLY blew up the airplane after take off. Was someone just playing with… https://t.co/Y2Yx1gZ6hQ",0,126,18,odd iranian accidentally blew airplane take someone playing,59,8
152,airplane%20accident,,"As a Canadian, I am very concerned. The airplane that was shot down by accident had 67 Canadians - many… https://t.co/v8MsKmrLyB",0,128,21,canadian concerned airplane shot accident canadian many,55,7
153,airplane%20accident,United Kingdom,"And. No excuse for shooting down a commercial airplane with innocent civilians on. Oh! Sorry Jeremy, as you say, it was an…",0,123,22,excuse shooting commercial airplane innocent civilian sorry jeremy say,70,9
154,airplane%20accident,"Milwaukee, WI",You beat me to this response. You have to TRACK an airplane with a surface to air missile.…,0,91,18,beat response track airplane surface air missile,48,7
155,airplane%20accident,"French River, Ontario, Canada","It is unimaginable to have 174 people gone in one ""accident."" How could anyone point a surface to air missile at a… https://t.co/7Abwo7HXuz",0,139,23,unimaginable people gone one accident could anyone point surface air missile,76,11
156,airplane%20accident,"Siesta Key, FL","So it was just an accident that Iran rocketed an airplane, killing 180 people. And libs defending it like that’s ok b…",0,118,22,accident iran rocketed airplane killing people libs defending like,66,9
157,airplane%20accident,"Manchester, England","And. No excuse for shooting down a commercial airplane with innocent civilians on. Oh! Sorry Jeremy, as you say, it… https://t.co/gUkc4ToutN",0,140,21,excuse shooting commercial airplane innocent civilian sorry jeremy say,70,9
158,airplane%20accident,"New Jersey, USA",Well let’s see. We know so far the body count of demonstrators was over… https://t.co/sPpCsKbUq0,0,96,15,well let see know far body count demonstrator,45,8
159,airplane%20accident,"Michigan, USA",You beat me to this response. You have to TRACK an airplane with a surface to air missi… https://t.co/RFyWvNqO2Z,0,112,19,beat response track airplane surface air missi,46,7
160,airplane%20accident,"Canada, eh",Good lord...... Yeah. It was an accident. The airplane didn't give the missile the right away.... 😒,0,99,17,good lord yeah accident airplane not give missile right away,60,10
161,airplane%20accident,,"The Iranian leadership has downed the commercial airplane on purpose, who are they kidding by saying it was by accident",0,119,20,iranian leadership downed commercial airplane purpose kidding saying accident,77,9
162,airplane%20accident,#السعودية_العظمى,"Ooh look, NYT became a lawyer for the Iranian regime What a stupid newspaper, it’s now time, there are vi… https://t.co/SbfUCNkMpr",0,130,21,ooh look nyt became lawyer iranian regime stupid newspaper time,63,10
163,airplane%20accident,Iowa,How exactly does one accidentally fire a rocket? At an airplane leaving your own countries airport. This… https://t.co/LQdfG1THTN,0,129,18,exactly one accidentally fire rocket airplane leaving country airport,69,9
164,airplane%20accident,"Vaughan, Ontario",?!?!?! SO THEY SAYING SHOOTING DOWN THAT AIRPLANE W INNOCENT PPL WAS AN ACCIDENT???? BRUH.,1,90,15,saying shooting airplane innocent ppl accident bruh,51,7
165,airplane%20accident,"Moodus, CT  USA",There were 6 Nuclear physicists on that AirPlane it was no accident.,1,68,12,nuclear physicist airplane accident,35,4
166,airplane%20accident,"40.72163,-73.8669","and his murderous friends shoot down an airplane ""by accident"", killing around 200 innocent people, but wa… https://t.co/i3w3gDnKSx",1,131,18,murderous friend shoot airplane accident killing around innocent people,71,9
167,airplane%20accident,"East Verdi, NV","Yup, and the US once shot down an Iranian airplane by accident. And we’ve been supp… https://t.co/smtoR2tsjn",1,108,17,yup shot iranian airplane accident supp,39,6
168,airplane%20accident,,"United States downs an Iranian terrorist and the world press dedicates tons of articles on the life he lived, but the Ira…",0,122,22,united state down iranian terrorist world press dedicates ton article life lived ira,84,13
169,airplane%20accident,"Port Charlotte, FL","Besides the Airplane being shot down by ""Accident""..... Other ""things"" are HABBENING also.....!! High-level pro-Iran militi…",0,124,16,besides airplane shot accident thing habbening also high level pro iran militi,78,12
170,airplane%20accident,"Hamilton, Ontario",CBC news just said there was an operator on a missile launcher that shot down the airplane. cockpit was taken out.… https://t.co/uy2YYAqeAr,1,139,22,cbc news said operator missile launcher shot airplane cockpit taken,67,10
171,airplane%20accident,,CONSIDER -&gt; How does a person with a video camera know WHERE and WHEN to record an attack BEFORE there was any indication…,0,125,23,consider person video camera know record attack indication,58,8
172,airplane%20accident,The Enchanted Mitten,"Besides the Airplane being shot down by ""Accident""..... Other ""things"" are HABBENING also.....!! High-level pro-Ir… https://t.co/OlJMmB1Tj9",0,139,16,besides airplane shot accident thing habbening also high level pro,66,10
173,airplane%20accident,NYC Babe-Bee 🌹🐾🙏,"Yeah, yer well prepared ...hit a few buildings &amp; knocked down yer own airplane by accident ...better keep d… https://t.co/ww1W8LOYVl",0,136,20,yeah yer well prepared hit building knocked yer airplane accident better keep,77,12
174,airplane%20accident,"Lake Mary, FL","if the shooting down of the plane was an accident (human error), why were the Iranians shooting mi… https://t.co/JesxuYkYVD",0,123,19,shooting plane accident human error iranian shooting,52,7
175,airplane%20accident,,This attack N on an airplane that had just taken off was no accident. Iran wants the world to know there will be co… https://t.co/2mimAWnc6x,0,140,25,attack airplane taken accident iran want world know,51,8
176,airplane%20accident,,Grover Airplane Accident Doctor,0,31,4,grover airplane accident doctor,31,4
177,airplane%20accident,Islamic Republic of Iran,# Trump in Accident # Crash - Airplane # Ukraine is the main factor as the most powerful person in the world whose count…,0,121,24,trump accident crash airplane ukraine main factor powerful person world whose count,83,12
178,airplane%20accident,Islamic Republic of Iran,# Trump in Accident # Crash - Airplane # Ukraine is the main factor as the most powerful person in the world whose… https://t.co/mSkuJJe79X,0,139,24,trump accident crash airplane ukraine main factor powerful person world whose,77,11
179,airplane%20accident,"Franca, Brasil","Although it's late. I extend my condolences to all the families of the victims of the Ukrainian Airplane Falling, inclu…",1,120,20,although late extend condolence family victim ukrainian airplane falling inclu,78,10
180,airplane%20accident,Cairo,Iranian military admitted it shot down Ukrainian airplane by missiles accidentally. It is not an accident! It is a crim…,1,120,20,iranian military admitted shot ukrainian airplane missile accidentally not accident crim,88,11
181,airplane%20accident,,"So much talk about #Ukraine airplane within #iran #USA conflict, while conflict wise this is irrelevant, what is mo… https://t.co/lpE4tm3pYk",0,140,20,much talk ukraine airplane within iran usa conflict conflict wise irrelevant,76,11
182,airplane%20accident,Qom,"Although it's late. I extend my condolences to all the families of the victims of the Ukrainian Airplane Falling,… https://t.co/HBAXNWmVoZ",1,138,20,although late extend condolence family victim ukrainian airplane falling,72,9
183,airplane%20accident,"Houston, TX","Iran shot down an airplane full of innocent people. Say what you want about Trump, but that’s not an appropriate r… https://t.co/dEdr4YnZK9",1,139,22,iran shot airplane full innocent people say want trump not appropriate,70,11
184,airplane%20accident,"The Hague, Netherlands ",She is still silent about the killing of 176 innocent people in Iran. Iranian military admitted it shot down Ukrainian a…,1,121,21,still silent killing innocent people iran iranian military admitted shot ukrainian,82,11
185,airplane%20accident,,The Iranians chose the day and time to send missiles inside Iraq and they also controlled the… https://t.co/EhjP8cNlW4,0,118,18,iranian chose day time send missile inside iraq also controlled,63,10
186,airplane%20accident,,Was the airplane on a routine flight path from the airport? One would think those that shot it down would be fam…,0,113,22,airplane routine flight path airport one would think shot would fam,67,11
187,airplane%20accident,,Germany's Foreign Minister Heiko Maas says 'It must be assumed the airplane crash in Iran was a terrible accident.' https://…,1,125,20,germany foreign minister heiko maas say must assumed airplane crash iran terrible accident,90,13
188,airplane%20accident,,"How about some compassion for the families of the Ukrainian airplane shot down ""by accident"" ?🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏…",1,125,16,compassion family ukrainian airplane shot accident,50,6
189,airplane%20accident,"Pahoa, Hawai'i 96778","How about some compassion for the families of the Ukrainian airplane shot down ""by accident"" ?🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",0,128,16,compassion family ukrainian airplane shot accident,50,6
190,ambulance,Republic of Ireland.,Fire Engulfs Ambulance Conveying Corpse of Catholic Priest’s Mother; #streetjournal https://t.co/gK6dAGKRrL,1,107,11,fire engulfs ambulance conveying corpse catholic priest mother streetjournal,76,9
191,ambulance,"England, UK","Is it racist to be concerned that this is correct … 50,000 residents in Birmingham can't speak English? Birmingham is England…",0,126,21,racist concerned correct resident birmingham not speak english birmingham england,81,10
192,ambulance,,🔴 #WAARLAND #ambulance 🚑 #p2000 A2 10187 Rit 6026 Sabinahof Waarland https://t.co/YesZazBODp,0,92,12,waarland ambulance rit sabinahof waarland,41,5
193,ambulance,"Rock Hill, SC","#USDJPY despite Richter Scale overbought, Fxstreet Line Up Swissquote bullish long, Jason Sen Mr. Ambulance Chaser B…",0,117,17,usdjpy despite richter scale overbought fxstreet line swissquote bullish long jason sen ambulance chaser,104,14
194,ambulance,"Rock Hill, SC","#USDJPY despite Richter Scale overbought, Fxstreet Line Up Swissquote bullish long, Jason Sen Mr. Ambulance Cha… https://t.co/iVuuacsq54",0,136,17,usdjpy despite richter scale overbought fxstreet line swissquote bullish long jason sen ambulance cha,101,14
195,ambulance,Hyeongjun world,The Untamed boys singing “Love Siren” from My ambulance ❤️❤️ #TheUntamedBoysinBKK https://t.co/2HkshTHs8W,0,105,12,untamed boy singing love siren ambulance theuntamedboysinbkk,60,7
196,ambulance,"Theale, England",...or pulling over for an ambulance,0,35,6,pulling ambulance,17,2
197,ambulance,London innit,I hope there’s going to be an ambulance waiting at the bottom because there’s no way that fat lump can cli… https://t.co/eQ0fg2Fo7i,0,131,22,hope going ambulance waiting bottom way fat lump cli,52,9
198,ambulance,,รักติดไซเรน (My Ambulance) .Cover is coming ! #TheUntamedBoys Ambassador for Thai Spring Festival 2020 The delightful…,0,118,16,ambulance cover coming theuntamedboys ambassador thai spring festival delightful,80,9
199,ambulance,Sicily (❤️) Mielno 🇵🇱,When driving drunk you can choose your way to come back home : A) Taxi. B… https://t.co/Bk3XOkgFKq,0,98,17,driving drunk choose way come back home taxi,44,8
200,ambulance,"Melbourne, Victoria","Yer severe Ambulance ramping, under funding/resourcing… https://t.co/kpenM6wiej",0,79,7,yer severe ambulance ramping funding resourcing,47,6
